id0,id1,relationship,count
362602529,2764908505,mentioned,1
1305428378,1341746821,reply-to,12
866548200,1087002326,reply-to,1
1029249948,1426616305,reply-to,3
2181777332,1329931573,mentioned,1
2412209312,2355655372,reply-to,3
2973311183,2966228541,reply-to,6
2904020714,2529126201,reply-to,1
3026567187,182674933,reply-to,8
528104233,23683895,mentioned,2
2558590556,751871257,reply-to,1
1197339265,961787250,reply-to,1
2214937235,2993353912,mentioned,2
572103841,519804223,mentioned,1
1373627030,2924870174,mentioned,1
2741700639,2950702641,reply-to,1
2586285408,2502298979,reply-to,2
582163782,3031338512,mentioned,1
893898265,3031338512,mentioned,1
579278907,2168693955,reply-to,5
2884489675,2569486099,reply-to,2
1668723068,2509044487,reply-to,1
2973311183,2945865628,reply-to,2
1216131781,610708309,reply-to,1
24206799,14221588,mentioned,5
438551314,1529213676,reply-to,46
1692004315,2911947361,reply-to,1
2445712264,1692004315,reply-to,5
16857836,38076933,reply-to,2
2501718524,2584657217,reply-to,2
573178253,2867785556,reply-to,3
1363264309,801031789,reply-to,3
2836473335,636119841,reply-to,1
582163782,1393378628,reply-to,1
3044311823,1869143557,reply-to,1
57567726,24210880,mentioned,1
2960943219,2861018188,reply-to,1
18961764,31216084,mentioned,1
946875966,2522946086,mentioned,1
2857951264,2904020714,mentioned,2
867352153,3015823596,mentioned,1
90949762,123649804,mentioned,1
415331569,232444717,mentioned,39
2661016089,2541327975,reply-to,2
2495608604,2912344209,mentioned,1
27542520,52864018,mentioned,3
3043534246,2765573903,mentioned,1
3064596995,540668662,mentioned,1
2321415538,1416454134,reply-to,1
430127541,909004188,reply-to,6
30039253,16394061,mentioned,1
2571640015,1665579421,reply-to,1
2793947713,1734176052,reply-to,4
2956349634,1197339265,reply-to,2
1410931411,1965626888,reply-to,2
219326020,2457652208,mentioned,1
3048364917,2942905060,mentioned,1
1109782843,873509359,reply-to,11
2680674001,2619345784,reply-to,1
2381936574,3025464477,mentioned,1
581260530,3015823596,mentioned,1
2248459323,1442024737,reply-to,2
2567880484,2558487041,reply-to,1
1358574440,981138342,reply-to,1
1436149489,559981785,mentioned,1
338426302,552077836,reply-to,2
216656120,25311240,mentioned,7
2788275124,1423960525,reply-to,1
3098003831,3096403509,reply-to,2
419669921,204346522,reply-to,1
2960943219,2548680692,reply-to,1
979186782,3079566425,mentioned,1
353023408,2549259533,reply-to,1
2893452378,2413179710,reply-to,1
31216084,38076933,mentioned,2
2952117527,366035924,reply-to,5
21395879,572103841,mentioned,3
349322419,2211011073,mentioned,1
482095157,150290471,reply-to,1
1692004315,2966228541,reply-to,1
393887721,567637435,mentioned,1
2916763553,831840926,reply-to,2
560460244,862154029,reply-to,2
2362477976,3053751592,reply-to,2
2457471739,2416878060,reply-to,1
135209978,21700435,reply-to,1
2408674502,135209978,reply-to,1
2795807813,760394310,reply-to,6
948719917,2984058743,reply-to,1
2660730700,2896138714,mentioned,2
3096403509,2492448252,reply-to,1
2646956742,415845289,mentioned,1
2371950685,1685756005,reply-to,1
2889460407,2916763553,reply-to,2
2899404227,2993743426,reply-to,2
1754065898,21700435,reply-to,2
2150054190,873722743,reply-to,4
349322419,41109816,reply-to,2
386704283,38001218,mentioned,1
344115535,572103841,reply-to,2
2734291823,2606885751,reply-to,3
2728694724,2416878060,reply-to,2
1460771370,1337194476,mentioned,34
2203422900,3001307601,mentioned,1
3042749944,2602455770,reply-to,1
173955306,31943911,reply-to,3
496703327,1032964736,reply-to,1
343936913,2216509300,reply-to,2
518156339,29069186,reply-to,2
2365779632,2300121629,reply-to,1
2654747130,2831290960,reply-to,1
531826432,1411151478,reply-to,9
2826296301,2566146384,reply-to,2
2493501393,2686915602,reply-to,1
2516850933,2355655372,reply-to,3
2211011073,467085645,mentioned,1
344115535,38001218,reply-to,3
1707233174,2901983343,mentioned,1
411652759,21395879,mentioned,4
2711324962,535436903,reply-to,2
2952572626,2867785556,reply-to,4
2818668985,32122637,mentioned,2
3018380073,1663234574,mentioned,1
2408674502,482095157,reply-to,2
2867785556,2747091471,reply-to,2
1592440356,1037321305,reply-to,2
636119841,462483794,mentioned,1
915370620,393887721,reply-to,4
3108589127,2815396496,reply-to,1
2867785556,580170650,reply-to,1
2971393186,2880128194,reply-to,8
47304781,17021806,mentioned,1
915370620,2548897788,reply-to,1
1272500016,2962664406,mentioned,4
2556936956,236258159,mentioned,2
933134821,781504950,reply-to,5
2951925615,3060325073,reply-to,1
2548897788,1950407053,reply-to,1
2439639138,2166253636,reply-to,1
2889466734,3072100415,reply-to,1
611755180,614560967,reply-to,1
2390131454,1685756005,reply-to,1
1110287659,22275527,reply-to,2
46602991,2154702807,reply-to,4
3015908311,2762402950,mentioned,2
1127197028,2914784997,reply-to,5
2830689058,549217987,reply-to,2
2507658785,1217286588,reply-to,4
16857836,2556936956,mentioned,20
2955822062,3041917906,reply-to,1
1335111212,1885094101,reply-to,1
2985532282,2956952202,mentioned,2
2940116620,2890064158,reply-to,1
2891155825,2200242956,reply-to,1
1597450388,185418807,reply-to,2
69970162,1110287659,mentioned,1
3123924813,2984232474,reply-to,1
28805729,349322419,mentioned,1
2522738775,873722743,reply-to,1
2740096032,2654747130,reply-to,2
1032964736,1436149489,reply-to,1
22275527,128321908,mentioned,6
368539204,626680694,reply-to,1
2858390162,2308781041,mentioned,1
2860208794,2937715124,reply-to,7
1239793981,1203078194,mentioned,1
2362477976,1895455093,reply-to,1
866548200,1954606015,reply-to,1
52864018,2200242956,reply-to,1
2913204921,2903191005,reply-to,1
52322011,883308811,mentioned,2
2521923286,2169257565,reply-to,2
2430990637,2645545330,reply-to,1
1635777679,535436903,reply-to,1
3009534506,3041296181,reply-to,2
83726819,2942487587,mentioned,2
633529974,348338919,reply-to,3
174161365,20741388,mentioned,4
3042749944,3027341596,mentioned,1
2741700639,3098003831,reply-to,1
24206799,387916880,reply-to,1
60366403,232444717,mentioned,1
1056168192,3029151545,reply-to,3
1289879593,16857836,mentioned,3
2962340182,2582709833,reply-to,4
630334313,394915376,reply-to,1
1120887582,2468190746,mentioned,2
600657541,705553072,reply-to,1
2822117342,915668126,reply-to,2
2951925615,2990367667,reply-to,1
386988166,2445712264,reply-to,4
1061561653,22275527,mentioned,2
386988166,2853754570,mentioned,2
2496177169,1067392194,reply-to,1
2178674953,745180039,mentioned,1
1060558130,3014145779,mentioned,2
941854976,892493274,reply-to,1
2796884009,2543739436,mentioned,1
1164680960,569555883,reply-to,1
2784484748,2956349634,reply-to,1
16394061,129644027,mentioned,4
2284385271,2324353219,reply-to,1
3069120335,3074214311,reply-to,3
2888167623,1734176052,mentioned,2
1493702257,16857836,mentioned,9
2717598373,129644027,mentioned,1
3007517876,2845813648,reply-to,7
1305283580,816037032,reply-to,4
3094173384,3040103930,mentioned,2
2865761030,2966228541,reply-to,3
761493373,2982240712,mentioned,3
2945391127,1703199847,reply-to,1
2869896284,2981614130,reply-to,2
544477696,366035924,reply-to,2
2747091471,995320604,reply-to,4
386988166,785767908,reply-to,5
779409156,2918830835,mentioned,1
920231154,1685756005,mentioned,1
2745927437,2728410496,mentioned,2
556961842,1431886142,mentioned,1
52864018,243327564,mentioned,1
2918936502,21700435,mentioned,1
1906932392,785767908,reply-to,2
1350746084,1197339265,reply-to,2
2543905130,2147796222,reply-to,1
2200868152,1197339265,reply-to,1
919556972,1272500016,reply-to,1
166731381,19862538,reply-to,8
459623780,258094996,reply-to,22
400120758,496703327,mentioned,2
1109782843,2468269830,mentioned,1
3094173384,2955481660,reply-to,1
324779542,556961842,reply-to,1
38001218,1754065898,reply-to,4
2879027553,1635705836,reply-to,2
1032964736,2193489145,reply-to,2
2214937235,2957466316,mentioned,1
1152496548,535782808,reply-to,2
777200318,1350874850,reply-to,4
2416878060,3001638483,reply-to,1
992698340,2657309905,mentioned,1
2410880032,2861018188,mentioned,1
2604898376,2865648505,mentioned,1
3000338022,2250821532,reply-to,1
895860206,2336381272,mentioned,1
2869615129,368539204,reply-to,1
2986686658,2875709752,reply-to,1
2984232474,1685756005,mentioned,1
386790602,2501718524,reply-to,1
2981536708,3001638483,reply-to,4
19741778,61650284,reply-to,1
1676625792,837465980,reply-to,1
2408674502,88696740,mentioned,1
2701165350,873722743,mentioned,1
2922222453,2793947713,reply-to,1
2397598252,149910763,mentioned,1
1561234734,1032964736,reply-to,1
2873231799,1337194476,reply-to,1
531826432,1072386780,mentioned,1
21700435,2548897788,mentioned,5
2815541726,1908813554,mentioned,1
2874237391,415845289,mentioned,3
2937715124,2408674502,reply-to,2
2940639196,2355655372,mentioned,1
2950649146,2951925615,reply-to,1
2998626730,2728176831,reply-to,2
1666755920,994443547,reply-to,1
2416878060,2827704129,reply-to,2
2276849961,1337194476,mentioned,1
2828967314,122463378,reply-to,2
2419593438,554773161,mentioned,1
1060558130,502106315,mentioned,1
1596556783,1572006127,reply-to,25
2290029811,3029919771,mentioned,1
52322011,2576957810,mentioned,1
2814650182,2802664535,reply-to,6
961787250,1062111559,reply-to,3
1442618282,809938064,reply-to,1
2263277981,1410931411,mentioned,1
883308811,2559379563,mentioned,1
2419593438,1337194476,mentioned,1
764262036,41109816,mentioned,1
61650284,717205588,mentioned,1
43298017,1197339265,reply-to,3
579278907,2896138714,reply-to,1
1094135550,1192154400,reply-to,1
594663412,1266052891,mentioned,1
2884853789,3025464477,mentioned,1
2802664535,2798138217,reply-to,1
2865761030,2951925615,reply-to,1
2981635974,622090858,mentioned,2
552077836,487728741,reply-to,1
486073610,626680694,reply-to,1
471888443,38001218,mentioned,1
1894808334,3044064122,reply-to,3
344115535,28491592,reply-to,1
1699678674,535782808,reply-to,1
2762673039,2962087916,mentioned,1
2591467501,2609125032,reply-to,1
2965159287,1692004315,reply-to,1
1592440356,2362477976,mentioned,1
109235645,2993841567,mentioned,1
1684278678,348399674,reply-to,1
3111952012,2566146384,reply-to,1
2889466734,2746905999,reply-to,2
1729378902,2308781041,reply-to,1
507947670,253008760,mentioned,2
2962307991,2921983029,reply-to,1
996552967,3031338512,mentioned,2
138663266,16394061,reply-to,1
2176769392,597104420,mentioned,1
2929642199,2754672875,reply-to,5
1522367287,600657541,mentioned,1
173955306,2739635613,mentioned,1
3098003831,2734291823,reply-to,1
790107296,101077268,mentioned,1
2745010728,1529213676,reply-to,3
2196647034,3064596995,mentioned,1
2953168387,2970923751,reply-to,2
2782470592,2561416575,mentioned,5
2891155825,1061561653,reply-to,1
366035924,1734176052,reply-to,1
1442618282,385868753,reply-to,2
1222881480,128321908,mentioned,5
2994098413,2366597018,mentioned,2
1171720003,2793245421,reply-to,1
711241724,2609125032,mentioned,1
2746905999,2772816767,mentioned,1
872650686,14375658,mentioned,1
582163782,2416878060,reply-to,1
2395111018,2649031446,reply-to,8
2313806738,977560339,mentioned,1
73203781,540668662,mentioned,4
366035924,395925411,reply-to,1
2566146384,2615278179,reply-to,2
1707233174,2971871464,reply-to,6
3076709458,531838343,reply-to,1
2379545004,320154349,mentioned,5
2282763997,1411151478,reply-to,1
1373627030,873722743,reply-to,7
895860206,785767908,mentioned,1
366846840,145382385,reply-to,1
535436903,1611364122,reply-to,1
1203041946,2468190746,reply-to,5
2151589250,1197339265,reply-to,2
2506739736,1313646014,mentioned,1
2945391127,3000338022,reply-to,27
247605334,158578564,reply-to,1
2993841567,109235645,reply-to,3
2615278179,2198522839,reply-to,1
158461099,462483794,mentioned,1
1601814488,2441600063,reply-to,1
2860208794,3007517876,reply-to,1
411652759,572103841,mentioned,6
2971871464,2975205333,mentioned,1
1094135550,1167384414,reply-to,1
282714070,39414741,reply-to,1
3057942603,1032964736,reply-to,1
469924560,1041763136,reply-to,1
1973668700,366035924,reply-to,2
2892511407,1337194476,mentioned,5
636119841,1440902882,mentioned,2
1385482496,3111952012,mentioned,1
2461374865,2320332542,mentioned,1
47926059,419669921,mentioned,1
7775542,129644027,mentioned,1
2942558492,1656258320,reply-to,2
1242563580,1266052891,reply-to,4
2556936956,18961764,mentioned,1
18961764,21395879,mentioned,35
16192111,2576957810,mentioned,2
2284385271,368539204,reply-to,1
606872070,635750758,reply-to,6
320154349,38001218,mentioned,12
182674933,3025477798,reply-to,21
2888167623,2790877298,reply-to,1
2736090492,298031274,mentioned,1
385868753,437206960,reply-to,1
2338020271,2558487041,reply-to,1
1490566874,21700435,reply-to,10
19741778,23683895,mentioned,2
1331106440,713727168,reply-to,1
3029919771,2275237666,mentioned,1
2899404227,2606885751,reply-to,1
2999589333,549217987,reply-to,10
462483794,567637435,mentioned,1
2815541726,883308811,mentioned,6
830099052,762598986,reply-to,10
1493702257,21700435,mentioned,17
2214370056,2362477976,reply-to,3
946875966,3079566425,mentioned,2
1965508399,123649804,reply-to,1
809938064,2353280685,reply-to,2
1580814492,785968226,reply-to,1
2996711297,2949371700,reply-to,1
2807490858,3056452432,mentioned,2
2987169382,2942576517,mentioned,1
2746904423,622090858,reply-to,3
457706466,3045002010,mentioned,2
2556936956,427381396,reply-to,1
2949371700,1683126660,reply-to,1
2374114591,1337194476,mentioned,1
1060558130,2912344209,reply-to,1
324549685,368437546,reply-to,2
2945865628,2355655372,reply-to,1
1067392194,2955481660,reply-to,1
2296236360,2657362720,reply-to,8
2956922327,1273522525,mentioned,1
2299894347,368539204,reply-to,6
2654747130,2904205958,reply-to,1
2275237666,2903191005,reply-to,1
2782470592,28805729,reply-to,9
3063349663,1515890040,mentioned,1
2365779632,2372832403,reply-to,1
2475777150,88446109,reply-to,4
540668662,276989151,reply-to,1
2576957810,30006753,mentioned,1
866548200,961787250,reply-to,1
57733842,743271156,mentioned,1
3079487386,2971393186,mentioned,1
2966228541,2973311183,reply-to,9
188835953,232444717,mentioned,1
28805729,2211011073,mentioned,1
2304461854,2274761524,mentioned,1
2416453640,1620008569,reply-to,3
204346522,31706187,reply-to,1
711452401,420694593,mentioned,1
2717824730,2997777691,reply-to,1
1734176052,2972152438,mentioned,1
2520738704,619577202,mentioned,1
46438405,2439060728,mentioned,1
1007075178,361242300,reply-to,2
484783355,1200173359,reply-to,4
30015139,2553052320,reply-to,1
53399230,21128334,mentioned,1
2722654625,1413761539,reply-to,1
1272500016,1197339265,reply-to,1
486073610,386988166,mentioned,1
2765573903,2214937235,mentioned,2
38076933,419669921,reply-to,1
344115535,21700435,mentioned,37
213224067,243836346,mentioned,4
1350874850,2961453587,reply-to,2
36607082,38001218,mentioned,2
2829637638,2615278179,reply-to,8
2314033626,213037272,mentioned,2
2838083302,2220028958,mentioned,1
135553566,19387021,reply-to,43
1328131272,2390420994,mentioned,1
1234881792,1284096710,reply-to,1
1060558130,1692004315,mentioned,8
2367512420,1596556783,reply-to,1
38001218,91373188,mentioned,18
2928152198,2992082472,mentioned,1
1567488516,732066373,reply-to,1
2737658517,1617151214,reply-to,1
2607536108,1689369469,mentioned,1
1689369469,2168693955,reply-to,1
1239793981,2367512420,mentioned,1
2815396496,2465827865,reply-to,2
2670222367,41184309,mentioned,1
359143366,253013806,reply-to,1
604528167,2989291950,reply-to,2
166731381,232444717,reply-to,1
2871787100,2607536108,reply-to,2
2782470592,3000320012,mentioned,1
2163234371,2174816496,reply-to,5
2755886809,3045380097,reply-to,1
1295965406,762622524,reply-to,2
1331106440,1368602598,reply-to,1
122463378,499002616,mentioned,1
611179051,1005019958,reply-to,4
3085117594,3008241467,mentioned,1
2320332542,368645204,reply-to,1
1067392194,2869896284,reply-to,2
553637966,535782808,reply-to,2
2412209312,622090858,reply-to,3
2756749318,961787250,mentioned,1
704369580,600657541,reply-to,1
1562420970,1375664096,reply-to,2
2782470592,37986181,mentioned,1
2698060667,2950589589,reply-to,2
2559740585,2153387948,reply-to,1
2439060728,166731381,reply-to,2
2561416575,763937342,reply-to,1
3041296181,3024025395,reply-to,3
419669921,2518993484,reply-to,3
2493501393,2962664406,reply-to,1
3007047730,531838343,mentioned,1
2957466316,816140107,reply-to,2
915668126,2468190746,reply-to,2
1187920232,1016009144,mentioned,4
544226942,2507658785,reply-to,5
2366597018,2981614130,reply-to,1
2691808545,2522946086,reply-to,1
190146107,75922852,mentioned,776
540668662,2408674502,reply-to,16
627401371,1067363995,reply-to,20
1726639776,2684300421,mentioned,1
257993878,245017591,mentioned,14
2222596247,2902992522,mentioned,1
361242300,866548200,reply-to,2
2294951304,47304781,reply-to,1
469936713,19387021,reply-to,2
1097261840,1110190694,reply-to,1
2884489675,1656258320,reply-to,1
728483196,469924560,reply-to,4
101814026,31706187,reply-to,13
36607082,282714070,reply-to,1
2838083302,3110395858,mentioned,1
2387272225,393887721,reply-to,1
2561416575,2576957810,mentioned,3
2959943206,816140107,reply-to,3
1596556783,1401079176,reply-to,5
2442728341,2543630830,mentioned,1
2740082962,2922391990,reply-to,1
1196447191,883308811,mentioned,1
2554673239,3025464477,mentioned,2
1686971364,2198647110,mentioned,1
2176769392,2725103458,mentioned,1
547172089,961787250,reply-to,8
572103841,1061561653,reply-to,1
1075421527,233068578,mentioned,7
760427275,1390836530,mentioned,1
1597450388,622090858,reply-to,3
60366403,466832778,mentioned,3
717205588,21700435,mentioned,3
1060558130,348399674,reply-to,1
2966228541,3081161019,reply-to,4
273437243,213037272,mentioned,2
2933804633,2754672875,reply-to,4
2921983029,2879027553,reply-to,1
766942764,636596002,mentioned,1
2515416862,1217286588,mentioned,1
123649804,1487362622,reply-to,1
816140107,2962670272,reply-to,2
2981614130,2922088173,reply-to,2
81738522,17021806,mentioned,1
2641884589,1007075178,mentioned,1
101814026,540668662,reply-to,14
3098003831,2981914066,reply-to,4
2734291823,2615278179,reply-to,6
211957547,3045380097,mentioned,1
2354089069,2954235867,mentioned,1
915370620,1885094101,reply-to,1
1973107178,2815396496,reply-to,1
766669082,438551314,reply-to,8
2182281049,928930566,mentioned,1
518156339,556280482,reply-to,2
847529941,728354640,mentioned,1
311112967,38076933,mentioned,1
2754672875,2815396496,reply-to,1
2975516276,2754672875,reply-to,2
1493702257,324549685,reply-to,2
1390836530,2882584129,reply-to,3
1467789518,394915376,reply-to,4
1176300842,174161365,mentioned,1
1148631102,1429486316,mentioned,1
785767908,1734176052,mentioned,1
1258836690,1167726139,reply-to,1
2419593438,2900202563,mentioned,1
2984748547,2855192379,mentioned,1
930193242,2300746824,reply-to,1
573178253,2726964856,reply-to,1
2915944173,3015908311,reply-to,2
2984232474,2895191582,mentioned,4
31943911,14221588,reply-to,1
2865648505,1597573207,mentioned,1
2741700639,848477466,reply-to,1
1067363995,777200318,reply-to,1
1164680960,946875966,reply-to,2
3073404545,3041917906,reply-to,1
2576957810,91373188,mentioned,2
2313526938,3025464477,mentioned,3
2960716202,2903191005,reply-to,1
222216222,569555883,reply-to,2
320154349,883308811,mentioned,1
609320639,2332261381,reply-to,3
2989291950,3024025395,reply-to,2
2366597018,1109782843,mentioned,1
1135099730,2377692914,mentioned,1
236258159,1061561653,reply-to,1
2194843856,2492448252,reply-to,2
21395879,24722494,mentioned,1
2643996897,2765678787,mentioned,1
2500814584,2764709561,reply-to,2
816140107,1035530761,reply-to,1
2889484479,2861018188,reply-to,2
1660862594,1170075235,mentioned,1
2384604722,21275515,mentioned,1
2554553358,1217286588,reply-to,1
23586344,22275527,mentioned,3
1612762249,2985532282,reply-to,3
544226942,1689369469,reply-to,1
184918717,115117283,mentioned,1
1128982886,14221588,mentioned,1
2522079100,2865648505,reply-to,1
1499403746,1548066919,reply-to,1
2879027553,2641062305,mentioned,1
553637966,622090858,reply-to,2
2858390162,569555883,mentioned,1
743621468,244237521,mentioned,4
2731386749,968469270,reply-to,1
1061561653,2779468340,reply-to,1
1327987164,573178253,reply-to,3
1908813554,320154349,mentioned,1
586982939,308423222,reply-to,1
2955657154,2889466734,reply-to,1
161268346,528104233,reply-to,1
2680674001,2416878060,reply-to,5
2711324962,2931470063,mentioned,2
3056452432,2366597018,reply-to,4
71042562,703615394,mentioned,1
600657541,1566829352,mentioned,2
3108660478,1197339265,reply-to,1
2966228541,2743531980,reply-to,2
36607082,213037272,mentioned,1
3091550128,2953825694,reply-to,1
1683126660,2769508222,reply-to,1
2474522750,2451264468,reply-to,3
1692004315,2522738775,reply-to,2
580170650,785767908,reply-to,1
2198647110,883308811,reply-to,1
2893452378,928930566,reply-to,2
2362922438,2300121629,reply-to,1
1663234574,1413761539,reply-to,2
991753242,2982240712,mentioned,1
124215190,38076933,mentioned,8
2439060728,1493702257,reply-to,2
2981614130,1032964736,reply-to,1
1686971364,1902441768,reply-to,1
2936651555,2793245421,reply-to,1
213037272,915370620,mentioned,2
2783635658,2922425555,reply-to,1
1289879593,344690832,reply-to,1
910688622,553637966,reply-to,1
71662669,567237377,mentioned,1
3111952012,1626000211,reply-to,2
2866312337,1050443076,reply-to,2
457706466,487728741,reply-to,1
2951925615,1611364122,mentioned,1
2956901459,3044774329,reply-to,2
2747064597,597104420,reply-to,1
937670424,934814834,reply-to,5
16857836,27542520,mentioned,2
2365463627,622090858,mentioned,1
1492569428,2971393186,mentioned,1
1363270812,368539204,reply-to,1
213037272,519804223,mentioned,2
1222881480,3002547873,reply-to,2
979186782,622090858,reply-to,2
2955822062,2355655372,mentioned,1
3104824389,2951925615,reply-to,1
1685756005,1413761539,reply-to,1
2987169382,2902992522,reply-to,2
848477466,760394310,reply-to,2
2162753315,547172089,mentioned,1
184478728,2745927437,reply-to,1
2320332542,708088992,reply-to,1
2556936956,466832778,mentioned,1
2645545330,1685756005,reply-to,9
2377692914,1413761539,reply-to,17
2986614910,253008760,reply-to,1
2857951264,2260762889,reply-to,16
2349988914,1431095166,reply-to,1
1152496548,2619345784,reply-to,1
73203781,149910763,mentioned,58
609947049,832193689,reply-to,2
2326323615,1036114669,reply-to,2
1597450388,2734291823,mentioned,1
1061634667,2377692914,reply-to,6
1734176052,3092569571,mentioned,1
499044124,479034909,mentioned,2
2918936502,38001218,mentioned,8
2430990637,2856199634,reply-to,1
2387272225,129644027,mentioned,39
2416453640,2353280685,reply-to,5
2408674502,1487362622,reply-to,2
1487362622,16394061,mentioned,1
149910763,22275527,mentioned,1
124215190,1075421527,reply-to,1
19730434,173955306,mentioned,1
1423333874,1405586342,reply-to,5
3005869524,3014550959,reply-to,2
2984232474,3045559810,mentioned,2
19862538,34449129,mentioned,1
2942487587,1908813554,reply-to,1
2921983029,1895875501,mentioned,1
2916979844,961787250,reply-to,1
2860208794,21395879,mentioned,82
1663530960,25311240,mentioned,1
2148172328,547172089,mentioned,1
544226942,438551314,reply-to,4
1197339265,2971393186,reply-to,1
1075421527,22275527,mentioned,11
3050024833,2996711297,reply-to,2
922341182,3081161019,mentioned,1
499002616,366846840,mentioned,1
563025694,1197339265,reply-to,4
2986372614,2607922947,reply-to,1
2181777332,1940124240,reply-to,3
2495608604,3025633421,reply-to,1
132518983,2548897788,reply-to,1
2994098413,831840926,mentioned,1
2962116005,2924870174,reply-to,2
2965688895,2960131950,reply-to,2
3005683907,1487362622,reply-to,1
2783333595,2725103458,reply-to,1
2203422900,3088190841,mentioned,1
3074214311,1032964736,reply-to,1
2211011073,763256432,mentioned,1
2235438835,38076933,mentioned,1
25311240,33470306,reply-to,1
2889484479,2615278179,reply-to,9
1305428378,1202147263,reply-to,1
2997558943,2615278179,reply-to,1
2545801935,2198974326,mentioned,1
717205588,1061561653,mentioned,2
568065437,771115602,reply-to,1
482095157,2211011073,reply-to,1
2398532696,368539204,reply-to,1
2908593735,2997865690,reply-to,4
3076709458,2712314062,reply-to,1
969903648,977560339,reply-to,4
2981914066,1895455093,reply-to,2
2989100372,622090858,reply-to,2
1917361800,1087002326,mentioned,1
2994098413,2987169382,mentioned,1
2945391127,1067392194,mentioned,1
587683302,539887811,reply-to,1
1196447191,216656120,reply-to,1
606872070,2619345784,mentioned,1
2879027553,2256280206,reply-to,1
2270564558,455569571,mentioned,3
1005019958,803303162,reply-to,2
2435585468,14221588,mentioned,2
2907757585,2564279666,mentioned,1
920231154,915668126,reply-to,47
14375658,123649804,reply-to,1
2278227847,622090858,reply-to,1
2747144492,2413179710,reply-to,3
61650284,540668662,mentioned,30
2654747130,1035886063,reply-to,3
36607082,204346522,mentioned,1
3041296181,2920121289,reply-to,1
2650188579,393887721,mentioned,2
3026567187,1197339265,reply-to,1
2956349634,2493501393,reply-to,2
1000872403,2765573903,mentioned,1
2850300405,2981635974,reply-to,6
214004895,14275129,mentioned,1
2467007072,2507658785,reply-to,18
349322419,54211204,mentioned,1
2850300405,2952572626,reply-to,2
71756063,20741388,mentioned,3
2972622417,622090858,reply-to,2
1049258474,977560339,reply-to,3
1522367287,873722743,mentioned,1
610708309,1049258474,reply-to,1
448282180,482095157,reply-to,1
90949762,30015139,mentioned,6
832193689,1062111559,mentioned,11
213037272,419669921,mentioned,1
2246710165,946875966,reply-to,1
2193489145,946875966,mentioned,1
1436149489,550847623,mentioned,1
2660730700,2951925615,mentioned,1
2457471739,2881928495,reply-to,1
2654661861,2649031446,mentioned,2
2282763997,809938064,reply-to,2
581260530,544059435,reply-to,1
2450069605,1087002326,reply-to,1
236606692,2250821532,reply-to,20
349322419,115117283,reply-to,2
1965508399,173955306,mentioned,2
2908557105,2743743819,mentioned,1
2309138781,1551453048,reply-to,4
1727080466,2377921973,reply-to,4
2975765075,30015139,reply-to,1
419669921,1440902882,mentioned,1
22275527,2576957810,reply-to,1
915668126,2355655372,reply-to,28
2957466316,2220028958,mentioned,1
934814834,854063125,reply-to,4
2363380112,1217286588,mentioned,1
2571502611,2355655372,reply-to,1
3051169684,410848362,reply-to,4
270643204,2631755571,reply-to,3
2860208794,2717598373,reply-to,1
135868803,14275129,mentioned,1
2943503850,2409406872,mentioned,1
219326020,1618953558,reply-to,1
809938064,1710518162,reply-to,2
619577202,2924870174,reply-to,1
2654661861,535782808,mentioned,9
1593957656,890103900,mentioned,1
3089750621,2413179710,reply-to,1
2559740585,2355655372,reply-to,2
547172089,622090858,reply-to,2
1618953558,866548200,reply-to,1
2892511407,3081161019,reply-to,3
3063325095,3044296291,reply-to,1
2355323753,143595558,reply-to,12
878756952,22275527,mentioned,1
1614482792,1429486316,mentioned,3
3045380097,883308811,mentioned,2
872650686,1487362622,mentioned,2
185017873,21395879,mentioned,1
69970162,528104233,mentioned,1
1203041946,1416454134,mentioned,1
2942487587,393887721,reply-to,12
1396955989,1239793981,reply-to,3
2890481691,2783333595,mentioned,1
1247119963,182674933,mentioned,1
2273324692,2772317204,reply-to,1
2416878060,2166253636,mentioned,1
2556936956,236258159,reply-to,1
848477466,368539204,reply-to,1
540668662,3059301646,reply-to,2
2416878060,2698330634,reply-to,26
19730434,19862538,reply-to,2
3070665718,2615278179,reply-to,11
2273324692,2765119292,reply-to,1
2198647110,884690821,reply-to,1
486073610,386988166,reply-to,2
2616033411,2362477976,reply-to,1
3094173384,2734291823,mentioned,1
610708309,980960461,reply-to,1
2873444470,2412209312,reply-to,2
2755648269,2273324692,reply-to,1
464750381,1024726543,mentioned,7
2576212789,1064267425,reply-to,1
633529974,368539204,reply-to,3
728354640,1566829352,mentioned,1
1217286588,1729051645,reply-to,1
1942941300,2492448252,mentioned,1
2731748451,2949371700,reply-to,4
783411500,1113334656,reply-to,1
3031519894,2362477976,reply-to,3
1061634667,2904020714,reply-to,6
1442316427,977560339,reply-to,1
1190127122,20741388,reply-to,3
1129358006,1087002326,mentioned,3
1893310921,344115535,reply-to,2
540668662,150290471,mentioned,2
2880317624,619577202,reply-to,1
609947049,2265058604,reply-to,2
2602736065,2313235804,reply-to,5
1156883954,368539204,reply-to,1
2216479524,2250861852,reply-to,1
2885555469,2355655372,reply-to,1
16857836,21395879,mentioned,32
2358597443,394915376,reply-to,1
2793947713,1413761539,reply-to,1
1683126660,2952533174,reply-to,3
883308811,3053957882,mentioned,9
1689369469,3079566425,mentioned,1
1284096710,2358597443,reply-to,2
3027664436,2169257565,reply-to,1
2782470592,2398588146,mentioned,16
